datetime,open,high,low,close,volume,option_symbol,expiry_date
2024-01-05 18:53:00,0.58,0.58,0.58,0.58,1,O:SPY240119C00480000,2024-01-19
2024-01-05 18:54:00,0.57,0.57,0.56,0.56,10,O:SPY240119C00480000,2024-01-19
2024-01-05 18:57:00,0.56,0.57,0.56,0.57,2,O:SPY240119C00480000,2024-01-19
2024-01-05 18:58:00,0.57,0.57,0.57,0.57,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:00:00,0.56,0.58,0.56,0.58,20,O:SPY240119C00480000,2024-01-19
2024-01-05 19:01:00,0.57,0.57,0.57,0.57,1990,O:SPY240119C00480000,2024-01-19
2024-01-05 19:02:00,0.57,0.57,0.57,0.57,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:04:00,0.58,0.58,0.58,0.58,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:05:00,0.59,0.6,0.59,0.6,9,O:SPY240119C00480000,2024-01-19
2024-01-05 19:06:00,0.6,0.61,0.6,0.61,3,O:SPY240119C00480000,2024-01-19
2024-01-05 19:07:00,0.59,0.59,0.59,0.59,3,O:SPY240119C00480000,2024-01-19
2024-01-05 19:08:00,0.61,0.61,0.61,0.61,5,O:SPY240119C00480000,2024-01-19
2024-01-05 19:09:00,0.6,0.6,0.6,0.6,15,O:SPY240119C00480000,2024-01-19
2024-01-05 19:11:00,0.64,0.64,0.64,0.64,20,O:SPY240119C00480000,2024-01-19
2024-01-05 19:13:00,0.59,0.59,0.59,0.59,20,O:SPY240119C00480000,2024-01-19
2024-01-05 19:14:00,0.59,0.59,0.59,0.59,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:15:00,0.59,0.59,0.59,0.59,10,O:SPY240119C00480000,2024-01-19
2024-01-05 19:16:00,0.58,0.58,0.58,0.58,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:17:00,0.59,0.59,0.56,0.56,3,O:SPY240119C00480000,2024-01-19
2024-01-05 19:18:00,0.54,0.54,0.54,0.54,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:19:00,0.55,0.55,0.55,0.55,11,O:SPY240119C00480000,2024-01-19
2024-01-05 19:20:00,0.55,0.55,0.55,0.55,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:21:00,0.56,0.56,0.56,0.56,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:22:00,0.57,0.58,0.57,0.58,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:24:00,0.56,0.56,0.56,0.56,4,O:SPY240119C00480000,2024-01-19
2024-01-05 19:28:00,0.55,0.55,0.55,0.55,3,O:SPY240119C00480000,2024-01-19
2024-01-05 19:29:00,0.54,0.54,0.54,0.54,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:32:00,0.57,0.57,0.53,0.54,189,O:SPY240119C00480000,2024-01-19
2024-01-05 19:37:00,0.53,0.53,0.53,0.53,4,O:SPY240119C00480000,2024-01-19
2024-01-05 19:38:00,0.54,0.54,0.54,0.54,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:40:00,0.53,0.53,0.51,0.51,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:41:00,0.5,0.5,0.5,0.5,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:42:00,0.5,0.5,0.5,0.5,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:43:00,0.5,0.5,0.5,0.5,3,O:SPY240119C00480000,2024-01-19
2024-01-05 19:45:00,0.48,0.48,0.48,0.48,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:46:00,0.48,0.48,0.47,0.47,5,O:SPY240119C00480000,2024-01-19
2024-01-05 19:48:00,0.49,0.49,0.46,0.46,5,O:SPY240119C00480000,2024-01-19
2024-01-05 19:49:00,0.47,0.47,0.46,0.46,30,O:SPY240119C00480000,2024-01-19
2024-01-05 19:50:00,0.46,0.46,0.46,0.46,4,O:SPY240119C00480000,2024-01-19
2024-01-05 19:51:00,0.44,0.44,0.42,0.42,46,O:SPY240119C00480000,2024-01-19
2024-01-05 19:53:00,0.42,0.42,0.42,0.42,2,O:SPY240119C00480000,2024-01-19
2024-01-05 19:54:00,0.42,0.42,0.4,0.4,43,O:SPY240119C00480000,2024-01-19
2024-01-05 19:57:00,0.43,0.43,0.43,0.43,1,O:SPY240119C00480000,2024-01-19
2024-01-05 19:58:00,0.41,0.41,0.41,0.41,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:00:00,0.41,0.41,0.41,0.41,4,O:SPY240119C00480000,2024-01-19
2024-01-05 20:01:00,0.42,0.42,0.42,0.42,2,O:SPY240119C00480000,2024-01-19
2024-01-05 20:02:00,0.4,0.41,0.4,0.41,24,O:SPY240119C00480000,2024-01-19
2024-01-05 20:03:00,0.4,0.4,0.4,0.4,10,O:SPY240119C00480000,2024-01-19
2024-01-05 20:04:00,0.4,0.4,0.4,0.4,2,O:SPY240119C00480000,2024-01-19
2024-01-05 20:05:00,0.4,0.4,0.4,0.4,3,O:SPY240119C00480000,2024-01-19
2024-01-05 20:06:00,0.41,0.41,0.41,0.41,8,O:SPY240119C00480000,2024-01-19
2024-01-05 20:10:00,0.41,0.41,0.4,0.4,9,O:SPY240119C00480000,2024-01-19
2024-01-05 20:11:00,0.4,0.41,0.4,0.41,7,O:SPY240119C00480000,2024-01-19
2024-01-05 20:12:00,0.41,0.41,0.41,0.41,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:13:00,0.41,0.41,0.41,0.41,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:15:00,0.43,0.43,0.42,0.42,11,O:SPY240119C00480000,2024-01-19
2024-01-05 20:16:00,0.43,0.43,0.43,0.43,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:17:00,0.41,0.41,0.41,0.41,14,O:SPY240119C00480000,2024-01-19
2024-01-05 20:18:00,0.42,0.42,0.41,0.41,33,O:SPY240119C00480000,2024-01-19
2024-01-05 20:19:00,0.4,0.4,0.4,0.4,3,O:SPY240119C00480000,2024-01-19
2024-01-05 20:20:00,0.42,0.42,0.42,0.42,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:21:00,0.43,0.43,0.43,0.43,10,O:SPY240119C00480000,2024-01-19
2024-01-05 20:22:00,0.41,0.41,0.41,0.41,7,O:SPY240119C00480000,2024-01-19
2024-01-05 20:25:00,0.4,0.4,0.4,0.4,2,O:SPY240119C00480000,2024-01-19
2024-01-05 20:26:00,0.4,0.4,0.4,0.4,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:27:00,0.4,0.4,0.38,0.38,240,O:SPY240119C00480000,2024-01-19
2024-01-05 20:28:00,0.37,0.37,0.37,0.37,5,O:SPY240119C00480000,2024-01-19
2024-01-05 20:30:00,0.38,0.38,0.38,0.38,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:31:00,0.38,0.38,0.38,0.38,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:32:00,0.39,0.39,0.37,0.37,18,O:SPY240119C00480000,2024-01-19
2024-01-05 20:33:00,0.37,0.38,0.37,0.38,12,O:SPY240119C00480000,2024-01-19
2024-01-05 20:34:00,0.37,0.38,0.37,0.38,19,O:SPY240119C00480000,2024-01-19
2024-01-05 20:35:00,0.39,0.39,0.39,0.39,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:36:00,0.4,0.4,0.4,0.4,12,O:SPY240119C00480000,2024-01-19
2024-01-05 20:37:00,0.4,0.4,0.4,0.4,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:40:00,0.4,0.4,0.4,0.4,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:41:00,0.4,0.4,0.4,0.4,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:42:00,0.4,0.41,0.4,0.41,11,O:SPY240119C00480000,2024-01-19
2024-01-05 20:43:00,0.41,0.41,0.41,0.41,3,O:SPY240119C00480000,2024-01-19
2024-01-05 20:45:00,0.43,0.45,0.43,0.44,11,O:SPY240119C00480000,2024-01-19
2024-01-05 20:46:00,0.43,0.43,0.43,0.43,2,O:SPY240119C00480000,2024-01-19
2024-01-05 20:47:00,0.42,0.42,0.42,0.42,11,O:SPY240119C00480000,2024-01-19
2024-01-05 20:49:00,0.43,0.45,0.43,0.45,194,O:SPY240119C00480000,2024-01-19
2024-01-05 20:50:00,0.44,0.46,0.44,0.46,15,O:SPY240119C00480000,2024-01-19
2024-01-05 20:51:00,0.46,0.46,0.46,0.46,2,O:SPY240119C00480000,2024-01-19
2024-01-05 20:53:00,0.48,0.48,0.48,0.48,1,O:SPY240119C00480000,2024-01-19
2024-01-05 20:54:00,0.49,0.5,0.49,0.5,24,O:SPY240119C00480000,2024-01-19
2024-01-05 20:55:00,0.52,0.52,0.5,0.5,268,O:SPY240119C00480000,2024-01-19
2024-01-05 20:56:00,0.5,0.51,0.5,0.51,13,O:SPY240119C00480000,2024-01-19
2024-01-05 20:57:00,0.5,0.5,0.48,0.49,9,O:SPY240119C00480000,2024-01-19
2024-01-05 20:59:00,0.49,0.49,0.48,0.48,10,O:SPY240119C00480000,2024-01-19
2024-01-08 14:47:00,0.7,0.7,0.7,0.7,5,O:SPY240122C00480000,2024-01-22
2024-01-08 14:58:00,0.73,0.73,0.73,0.73,2,O:SPY240122C00480000,2024-01-22
2024-01-08 14:59:00,0.77,0.77,0.77,0.77,2,O:SPY240122C00480000,2024-01-22
2024-01-08 15:01:00,0.75,0.75,0.75,0.75,3,O:SPY240122C00480000,2024-01-22
2024-01-08 15:07:00,0.78,0.78,0.78,0.78,2,O:SPY240122C00480000,2024-01-22
2024-01-08 15:31:00,0.81,0.81,0.81,0.81,25,O:SPY240122C00480000,2024-01-22
2024-01-08 15:45:00,0.86,0.86,0.86,0.86,5,O:SPY240122C00480000,2024-01-22
2024-01-08 15:46:00,0.85,0.85,0.85,0.85,1,O:SPY240122C00480000,2024-01-22
2024-01-08 15:48:00,0.85,0.85,0.85,0.85,1,O:SPY240122C00480000,2024-01-22
2024-01-08 15:49:00,0.88,0.88,0.88,0.88,1,O:SPY240122C00480000,2024-01-22
2024-01-08 16:01:00,0.83,0.83,0.83,0.83,3,O:SPY240122C00480000,2024-01-22
2024-01-08 16:06:00,0.81,0.81,0.81,0.81,1,O:SPY240122C00480000,2024-01-22
2024-01-08 16:29:00,0.82,0.82,0.82,0.82,5,O:SPY240122C00480000,2024-01-22
2024-01-08 16:50:00,0.86,0.86,0.86,0.86,10,O:SPY240122C00480000,2024-01-22
2024-01-08 16:53:00,0.87,0.87,0.87,0.87,10,O:SPY240122C00480000,2024-01-22
2024-01-08 16:55:00,0.88,0.88,0.88,0.88,3,O:SPY240122C00480000,2024-01-22
2024-01-08 17:00:00,0.94,0.94,0.94,0.94,1,O:SPY240122C00480000,2024-01-22
2024-01-08 17:14:00,0.94,0.94,0.94,0.94,1,O:SPY240122C00480000,2024-01-22
2024-01-08 17:31:00,0.88,0.88,0.88,0.88,5,O:SPY240122C00480000,2024-01-22
2024-01-08 17:39:00,0.96,0.96,0.96,0.96,5,O:SPY240122C00480000,2024-01-22
2024-01-08 17:41:00,0.98,0.98,0.98,0.98,1,O:SPY240122C00480000,2024-01-22
2024-01-08 17:48:00,0.96,0.96,0.96,0.96,1,O:SPY240122C00480000,2024-01-22
2024-01-08 18:02:00,0.99,0.99,0.99,0.99,20,O:SPY240122C00480000,2024-01-22
2024-01-08 19:11:00,1.17,1.17,1.15,1.15,2,O:SPY240122C00480000,2024-01-22
2024-01-08 19:20:00,1.17,1.17,1.17,1.17,10,O:SPY240122C00480000,2024-01-22
2024-01-08 19:30:00,1.36,1.36,1.36,1.36,1,O:SPY240122C00480000,2024-01-22
2024-01-08 19:31:00,1.39,1.39,1.39,1.39,3,O:SPY240122C00480000,2024-01-22
2024-01-08 19:33:00,1.45,1.45,1.45,1.45,1,O:SPY240122C00480000,2024-01-22
2024-01-08 19:35:00,1.37,1.37,1.37,1.37,1,O:SPY240122C00480000,2024-01-22
2024-01-08 19:46:00,1.42,1.42,1.42,1.42,3,O:SPY240122C00480000,2024-01-22
2024-01-08 19:50:00,1.45,1.45,1.45,1.45,1,O:SPY240122C00480000,2024-01-22
2024-01-08 19:55:00,1.5,1.5,1.5,1.5,1,O:SPY240122C00480000,2024-01-22
2024-01-08 19:58:00,1.65,1.65,1.65,1.65,2,O:SPY240122C00480000,2024-01-22
2024-01-08 19:59:00,1.58,1.58,1.58,1.58,10,O:SPY240122C00480000,2024-01-22
2024-01-08 20:14:00,1.44,1.46,1.44,1.45,8,O:SPY240122C00480000,2024-01-22
2024-01-08 20:21:00,1.56,1.56,1.56,1.56,1,O:SPY240122C00480000,2024-01-22
2024-01-08 20:25:00,1.59,1.59,1.59,1.59,1,O:SPY240122C00480000,2024-01-22
2024-01-08 20:26:00,1.56,1.56,1.56,1.56,2,O:SPY240122C00480000,2024-01-22
2024-01-08 20:27:00,1.53,1.53,1.53,1.53,6,O:SPY240122C00480000,2024-01-22
2024-01-08 20:40:00,1.73,1.73,1.73,1.73,1,O:SPY240122C00480000,2024-01-22
2024-01-08 20:42:00,1.7,1.72,1.7,1.72,8,O:SPY240122C00480000,2024-01-22
2024-01-08 20:43:00,1.7,1.7,1.7,1.7,5,O:SPY240122C00480000,2024-01-22
2024-01-08 20:44:00,1.65,1.66,1.65,1.66,3,O:SPY240122C00480000,2024-01-22
2024-01-08 20:45:00,1.59,1.59,1.59,1.59,2,O:SPY240122C00480000,2024-01-22
2024-01-08 20:51:00,1.71,1.71,1.71,1.71,5,O:SPY240122C00480000,2024-01-22
2024-01-08 20:53:00,1.71,1.71,1.71,1.71,1,O:SPY240122C00480000,2024-01-22
2024-01-08 20:54:00,1.75,1.75,1.72,1.72,207,O:SPY240122C00480000,2024-01-22
2024-01-08 20:55:00,1.72,1.72,1.72,1.72,3,O:SPY240122C00480000,2024-01-22
2024-01-08 20:56:00,1.71,1.71,1.71,1.71,2,O:SPY240122C00480000,2024-01-22
2024-01-08 20:57:00,1.72,1.72,1.72,1.72,2,O:SPY240122C00480000,2024-01-22
2024-01-08 20:58:00,1.72,1.72,1.72,1.72,6,O:SPY240122C00480000,2024-01-22
2024-01-08 20:59:00,1.77,1.77,1.77,1.77,2,O:SPY240122C00480000,2024-01-22
2024-01-09 14:35:00,1.19,1.19,1.19,1.19,1,O:SPY240123C00480000,2024-01-23
2024-01-09 14:45:00,1.08,1.08,1.08,1.08,1,O:SPY240123C00480000,2024-01-23
2024-01-09 14:49:00,1.1,1.1,1.09,1.09,4,O:SPY240123C00480000,2024-01-23
2024-01-09 14:51:00,1.1,1.1,1.1,1.1,1,O:SPY240123C00480000,2024-01-23
2024-01-09 14:52:00,1.13,1.13,1.13,1.13,1,O:SPY240123C00480000,2024-01-23
2024-01-09 15:00:00,1.21,1.21,1.21,1.21,3,O:SPY240123C00480000,2024-01-23
2024-01-09 15:04:00,1.15,1.15,1.15,1.15,3,O:SPY240123C00480000,2024-01-23
2024-01-09 15:12:00,1.3,1.3,1.3,1.3,1,O:SPY240123C00480000,2024-01-23
2024-01-09 15:13:00,1.28,1.28,1.28,1.28,5,O:SPY240123C00480000,2024-01-23
2024-01-09 15:39:00,1.3,1.3,1.3,1.3,1,O:SPY240123C00480000,2024-01-23
2024-01-09 15:44:00,1.32,1.32,1.32,1.32,1,O:SPY240123C00480000,2024-01-23
2024-01-09 15:48:00,1.28,1.28,1.28,1.28,5,O:SPY240123C00480000,2024-01-23
2024-01-09 16:11:00,1.29,1.29,1.29,1.29,220,O:SPY240123C00480000,2024-01-23
2024-01-09 16:15:00,1.31,1.31,1.31,1.31,2,O:SPY240123C00480000,2024-01-23
2024-01-09 16:17:00,1.39,1.39,1.39,1.39,1,O:SPY240123C00480000,2024-01-23
2024-01-09 16:23:00,1.43,1.43,1.43,1.43,1,O:SPY240123C00480000,2024-01-23
2024-01-09 16:25:00,1.42,1.42,1.41,1.41,2,O:SPY240123C00480000,2024-01-23
2024-01-09 16:38:00,1.41,1.41,1.41,1.41,1,O:SPY240123C00480000,2024-01-23
2024-01-09 16:50:00,1.47,1.47,1.47,1.47,1,O:SPY240123C00480000,2024-01-23
2024-01-09 16:52:00,1.51,1.51,1.51,1.51,1,O:SPY240123C00480000,2024-01-23
2024-01-09 16:55:00,1.56,1.59,1.56,1.59,2,O:SPY240123C00480000,2024-01-23
2024-01-09 17:01:00,1.57,1.57,1.57,1.57,1,O:SPY240123C00480000,2024-01-23
2024-01-09 17:02:00,1.56,1.56,1.56,1.56,1,O:SPY240123C00480000,2024-01-23
2024-01-09 17:10:00,1.66,1.66,1.66,1.66,1,O:SPY240123C00480000,2024-01-23
2024-01-09 17:14:00,1.65,1.65,1.65,1.65,4,O:SPY240123C00480000,2024-01-23
2024-01-09 17:15:00,1.67,1.67,1.67,1.67,5,O:SPY240123C00480000,2024-01-23
2024-01-09 17:17:00,1.62,1.62,1.62,1.62,1,O:SPY240123C00480000,2024-01-23
2024-01-09 17:28:00,1.65,1.65,1.65,1.65,2,O:SPY240123C00480000,2024-01-23
2024-01-09 17:58:00,1.67,1.67,1.67,1.67,70,O:SPY240123C00480000,2024-01-23
2024-01-09 18:00:00,1.67,1.67,1.67,1.67,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:02:00,1.81,1.81,1.81,1.81,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:06:00,1.68,1.68,1.68,1.68,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:24:00,1.53,1.53,1.53,1.53,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:29:00,1.5,1.5,1.5,1.5,2,O:SPY240123C00480000,2024-01-23
2024-01-09 18:30:00,1.37,1.37,1.37,1.37,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:46:00,1.44,1.44,1.44,1.44,20,O:SPY240123C00480000,2024-01-23
2024-01-09 18:50:00,1.6,1.6,1.6,1.6,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:52:00,1.7,1.7,1.7,1.7,1,O:SPY240123C00480000,2024-01-23
2024-01-09 18:53:00,1.7,1.71,1.7,1.71,12,O:SPY240123C00480000,2024-01-23
2024-01-09 19:05:00,1.65,1.65,1.65,1.65,2,O:SPY240123C00480000,2024-01-23
2024-01-09 19:15:00,1.46,1.46,1.46,1.46,1,O:SPY240123C00480000,2024-01-23
2024-01-09 19:17:00,1.48,1.48,1.48,1.48,13,O:SPY240123C00480000,2024-01-23
2024-01-09 19:24:00,1.49,1.49,1.49,1.49,1,O:SPY240123C00480000,2024-01-23
2024-01-09 19:48:00,1.39,1.39,1.39,1.39,40,O:SPY240123C00480000,2024-01-23
2024-01-09 20:05:00,1.49,1.49,1.49,1.49,1,O:SPY240123C00480000,2024-01-23
2024-01-09 20:07:00,1.4,1.4,1.4,1.4,1,O:SPY240123C00480000,2024-01-23
2024-01-09 20:08:00,1.31,1.31,1.31,1.31,1,O:SPY240123C00480000,2024-01-23
2024-01-09 20:38:00,1.38,1.38,1.38,1.38,1,O:SPY240123C00480000,2024-01-23
2024-01-09 20:55:00,1.5,1.5,1.5,1.5,3,O:SPY240123C00480000,2024-01-23
2024-01-10 14:45:00,1.93,1.93,1.93,1.93,1,O:SPY240124C00480000,2024-01-24
2024-01-10 14:47:00,1.91,1.91,1.91,1.91,439,O:SPY240124C00480000,2024-01-24
2024-01-10 14:55:00,1.77,1.77,1.77,1.77,2,O:SPY240124C00480000,2024-01-24
2024-01-10 15:03:00,1.68,1.68,1.68,1.68,1,O:SPY240124C00480000,2024-01-24
2024-01-10 15:08:00,1.71,1.71,1.71,1.71,10,O:SPY240124C00480000,2024-01-24
2024-01-10 15:12:00,1.78,1.78,1.78,1.78,1,O:SPY240124C00480000,2024-01-24
2024-01-10 15:15:00,1.77,1.78,1.75,1.78,4,O:SPY240124C00480000,2024-01-24
2024-01-10 15:22:00,1.74,1.74,1.74,1.74,1,O:SPY240124C00480000,2024-01-24
2024-01-10 15:31:00,1.82,1.82,1.82,1.82,1,O:SPY240124C00480000,2024-01-24
2024-01-10 15:32:00,1.85,1.85,1.85,1.85,10,O:SPY240124C00480000,2024-01-24
2024-01-10 15:57:00,1.9,1.9,1.9,1.9,5,O:SPY240124C00480000,2024-01-24
2024-01-10 16:03:00,1.92,1.92,1.92,1.92,3,O:SPY240124C00480000,2024-01-24
2024-01-10 16:13:00,1.74,1.74,1.74,1.74,1,O:SPY240124C00480000,2024-01-24
2024-01-10 16:20:00,1.8,1.8,1.8,1.8,1,O:SPY240124C00480000,2024-01-24
2024-01-10 16:26:00,1.85,1.85,1.85,1.85,1,O:SPY240124C00480000,2024-01-24
2024-01-10 16:33:00,1.79,1.79,1.79,1.79,1,O:SPY240124C00480000,2024-01-24
2024-01-10 16:41:00,1.83,1.85,1.83,1.85,2,O:SPY240124C00480000,2024-01-24
2024-01-10 16:45:00,1.85,1.85,1.85,1.85,2,O:SPY240124C00480000,2024-01-24
2024-01-10 16:51:00,1.77,1.77,1.77,1.77,1,O:SPY240124C00480000,2024-01-24
2024-01-10 16:57:00,1.86,1.86,1.86,1.86,1,O:SPY240124C00480000,2024-01-24
2024-01-10 17:02:00,1.8,1.8,1.8,1.8,1,O:SPY240124C00480000,2024-01-24
2024-01-10 17:15:00,1.89,1.89,1.89,1.89,1,O:SPY240124C00480000,2024-01-24
2024-01-10 17:52:00,2.02,2.02,2.02,2.02,1,O:SPY240124C00480000,2024-01-24
2024-01-10 18:01:00,1.99,1.99,1.99,1.99,2,O:SPY240124C00480000,2024-01-24
2024-01-10 18:12:00,1.96,1.96,1.96,1.96,1,O:SPY240124C00480000,2024-01-24
2024-01-10 18:17:00,2.1,2.1,2.1,2.1,1,O:SPY240124C00480000,2024-01-24
2024-01-10 19:02:00,2.23,2.23,2.23,2.23,1,O:SPY240124C00480000,2024-01-24
2024-01-10 19:18:00,2.43,2.43,2.43,2.43,1,O:SPY240124C00480000,2024-01-24
2024-01-10 19:35:00,2.59,2.59,2.59,2.59,1,O:SPY240124C00480000,2024-01-24
2024-01-10 19:39:00,2.51,2.51,2.51,2.51,14,O:SPY240124C00480000,2024-01-24
2024-01-10 19:58:00,2.8,2.8,2.8,2.8,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:14:00,2.65,2.65,2.65,2.65,24,O:SPY240124C00480000,2024-01-24
2024-01-10 20:15:00,2.62,2.62,2.62,2.62,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:21:00,2.46,2.46,2.46,2.46,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:27:00,2.45,2.45,2.45,2.45,10,O:SPY240124C00480000,2024-01-24
2024-01-10 20:30:00,2.35,2.35,2.35,2.35,4,O:SPY240124C00480000,2024-01-24
2024-01-10 20:33:00,2.48,2.48,2.48,2.48,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:34:00,2.49,2.49,2.49,2.49,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:37:00,2.41,2.41,2.41,2.41,4,O:SPY240124C00480000,2024-01-24
2024-01-10 20:39:00,2.47,2.47,2.47,2.47,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:42:00,2.31,2.31,2.31,2.31,2,O:SPY240124C00480000,2024-01-24
2024-01-10 20:48:00,2.18,2.18,2.18,2.18,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:53:00,2.2,2.22,2.2,2.22,7,O:SPY240124C00480000,2024-01-24
2024-01-10 20:54:00,2.23,2.35,2.23,2.35,10,O:SPY240124C00480000,2024-01-24
2024-01-10 20:56:00,2.35,2.35,2.35,2.35,1,O:SPY240124C00480000,2024-01-24
2024-01-10 20:57:00,2.4,2.4,2.4,2.4,4,O:SPY240124C00480000,2024-01-24
2024-01-10 20:58:00,2.5,2.5,2.5,2.5,4,O:SPY240124C00480000,2024-01-24
2024-01-10 20:59:00,2.5,2.5,2.5,2.5,1,O:SPY240124C00480000,2024-01-24
2024-01-11 14:35:00,3.15,3.15,3.15,3.15,2,O:SPY240125C00480000,2024-01-25
2024-01-11 14:37:00,3.03,3.03,3.03,3.03,1,O:SPY240125C00480000,2024-01-25
2024-01-11 14:45:00,2.75,2.75,2.75,2.75,1,O:SPY240125C00480000,2024-01-25
2024-01-11 14:54:00,2.39,2.39,2.39,2.39,10,O:SPY240125C00480000,2024-01-25
2024-01-11 15:00:00,2.4,2.4,2.4,2.4,20,O:SPY240125C00480000,2024-01-25
2024-01-11 15:04:00,2.0,2.0,2.0,2.0,10,O:SPY240125C00480000,2024-01-25
2024-01-11 15:11:00,1.69,1.69,1.66,1.66,2,O:SPY240125C00480000,2024-01-25
2024-01-11 15:13:00,1.67,1.67,1.67,1.67,20,O:SPY240125C00480000,2024-01-25
2024-01-11 15:22:00,1.93,1.93,1.93,1.93,1,O:SPY240125C00480000,2024-01-25
2024-01-11 15:23:00,1.86,1.86,1.86,1.86,3,O:SPY240125C00480000,2024-01-25
2024-01-11 15:31:00,2.04,2.04,2.04,2.04,20,O:SPY240125C00480000,2024-01-25
2024-01-11 15:51:00,1.77,1.77,1.77,1.77,10,O:SPY240125C00480000,2024-01-25
2024-01-11 16:05:00,1.72,1.72,1.72,1.72,5,O:SPY240125C00480000,2024-01-25
2024-01-11 16:12:00,1.68,1.68,1.68,1.68,5,O:SPY240125C00480000,2024-01-25
2024-01-11 16:21:00,1.49,1.49,1.46,1.48,11,O:SPY240125C00480000,2024-01-25
2024-01-11 16:39:00,1.4,1.4,1.4,1.4,1,O:SPY240125C00480000,2024-01-25
2024-01-11 16:40:00,1.33,1.33,1.33,1.33,1,O:SPY240125C00480000,2024-01-25
2024-01-11 16:49:00,1.49,1.49,1.49,1.49,1,O:SPY240125C00480000,2024-01-25
2024-01-11 16:55:00,1.34,1.34,1.34,1.34,2,O:SPY240125C00480000,2024-01-25
2024-01-11 17:04:00,1.44,1.44,1.44,1.44,2,O:SPY240125C00480000,2024-01-25
2024-01-11 17:24:00,1.48,1.48,1.48,1.48,10,O:SPY240125C00480000,2024-01-25
2024-01-11 18:12:00,1.81,1.81,1.81,1.81,30,O:SPY240125C00480000,2024-01-25
2024-01-11 18:15:00,1.82,1.82,1.82,1.82,20,O:SPY240125C00480000,2024-01-25
2024-01-11 18:47:00,1.85,1.85,1.84,1.84,102,O:SPY240125C00480000,2024-01-25
2024-01-11 18:53:00,1.87,1.87,1.87,1.87,100,O:SPY240125C00480000,2024-01-25
2024-01-11 18:54:00,1.95,1.95,1.95,1.95,1,O:SPY240125C00480000,2024-01-25
2024-01-11 18:58:00,2.11,2.11,2.11,2.11,50,O:SPY240125C00480000,2024-01-25
2024-01-11 19:08:00,2.01,2.01,2.01,2.01,50,O:SPY240125C00480000,2024-01-25
2024-01-11 19:17:00,2.14,2.14,2.14,2.14,100,O:SPY240125C00480000,2024-01-25
2024-01-11 19:26:00,2.07,2.07,2.07,2.07,25,O:SPY240125C00480000,2024-01-25
2024-01-11 19:28:00,2.14,2.14,2.14,2.14,25,O:SPY240125C00480000,2024-01-25
2024-01-11 19:30:00,2.23,2.24,2.23,2.24,200,O:SPY240125C00480000,2024-01-25
2024-01-11 19:44:00,2.24,2.24,2.24,2.24,50,O:SPY240125C00480000,2024-01-25
2024-01-11 19:47:00,2.27,2.27,2.27,2.27,40,O:SPY240125C00480000,2024-01-25
2024-01-11 19:50:00,2.33,2.33,2.33,2.33,1,O:SPY240125C00480000,2024-01-25
2024-01-11 19:54:00,2.39,2.39,2.39,2.39,10,O:SPY240125C00480000,2024-01-25
2024-01-11 19:55:00,2.36,2.36,2.36,2.36,2,O:SPY240125C00480000,2024-01-25
2024-01-11 19:56:00,2.45,2.45,2.45,2.45,1,O:SPY240125C00480000,2024-01-25
2024-01-11 20:01:00,2.32,2.32,2.32,2.32,20,O:SPY240125C00480000,2024-01-25
