datetime,underlying_price,open,high,low,close,volume,option_symbol,expiry_date,bid,ask,T,sigma,bs_price,edge,available
2024-01-11 15:05:00,474.535,2.0,2.0,2.0,2.0,10.0,O:SPY240125C00480000,2024-01-25,1.995,2.005,0.03663432267884323,0.23978580956680226,6.3450914729221495,4.34009147292215,2
2024-01-11 15:10:00,473.795,1.69,1.69,1.66,1.66,2.0,O:SPY240125C00480000,2024-01-25,1.67,1.68,0.0366248097412481,0.2533896651911161,6.520493524075732,4.8404935240757325,3
2024-01-11 15:11:00,474.07,1.69,1.69,1.66,1.66,2.0,O:SPY240125C00480000,2024-01-25,1.67,1.68,0.036622907153729074,0.25487593425501637,6.685151546505779,5.005151546505779,4
2024-01-11 15:12:00,473.91,1.69,1.69,1.66,1.66,2.0,O:SPY240125C00480000,2024-01-25,1.67,1.68,0.03662100456621004,0.24703896865483957,6.34337715947774,4.66337715947774,1
2024-01-11 15:13:00,474.08,1.67,1.67,1.67,1.67,20.0,O:SPY240125C00480000,2024-01-25,1.665,1.675,0.03661910197869102,0.24407522162415748,6.307964058784535,4.632964058784535,5
2024-01-11 15:14:00,473.75,1.67,1.67,1.67,1.67,20.0,O:SPY240125C00480000,2024-01-25,1.665,1.675,0.036617199391171994,0.2391880820121703,6.003078180232933,4.328078180232933,3
2024-01-11 15:21:00,474.93,1.93,1.93,1.93,1.93,1.0,O:SPY240125C00480000,2024-01-25,1.925,1.935,0.036603881278538815,0.31230861535240395,9.097570894178176,7.162570894178176,2
2024-01-11 15:22:00,474.85,1.93,1.93,1.93,1.93,1.0,O:SPY240125C00480000,2024-01-25,1.925,1.935,0.03660197869101979,0.3026828963493203,8.716754899917248,6.781754899917248,2
2024-01-11 15:23:00,474.74,1.86,1.86,1.86,1.86,3.0,O:SPY240125C00480000,2024-01-25,1.855,1.865,0.03660007610350076,0.29348340194323014,8.338981740551702,6.473981740551702,3
2024-01-11 15:24:00,474.73,1.86,1.86,1.86,1.86,3.0,O:SPY240125C00480000,2024-01-25,1.855,1.865,0.036598173515981734,0.2844483098798131,8.011444073481243,6.146444073481243,2
2024-01-11 15:30:00,475.335,2.04,2.04,2.04,2.04,20.0,O:SPY240125C00480000,2024-01-25,2.035,2.045,0.03658675799086758,0.29479666793135334,8.646123706107375,6.601123706107375,4
2024-01-11 15:31:00,475.395,2.04,2.04,2.04,2.04,20.0,O:SPY240125C00480000,2024-01-25,2.035,2.045,0.036584855403348555,0.28585239648861593,8.351237833614675,6.306237833614675,1
2024-01-11 15:32:00,475.245,2.04,2.04,2.04,2.04,20.0,O:SPY240125C00480000,2024-01-25,2.035,2.045,0.03658295281582953,0.277997496700617,8.003004580570575,5.9580045805705755,4
2024-01-11 15:50:00,474.271,1.77,1.77,1.77,1.77,10.0,O:SPY240125C00480000,2024-01-25,1.765,1.775,0.03654870624048706,0.31061756248096994,8.7393716686191,6.9643716686190995,2
2024-01-11 15:51:00,474.39,1.77,1.77,1.77,1.77,10.0,O:SPY240125C00480000,2024-01-25,1.765,1.775,0.036546803652968037,0.30251633129414135,8.50167970026203,6.72667970026203,5
2024-01-11 15:52:00,474.06,1.77,1.77,1.77,1.77,10.0,O:SPY240125C00480000,2024-01-25,1.765,1.775,0.03654490106544901,0.2963674235026115,8.140561056788243,6.365561056788243,1
2024-01-11 16:04:00,473.9,1.72,1.72,1.72,1.72,5.0,O:SPY240125C00480000,2024-01-25,1.715,1.725,0.0365220700152207,0.28750030389294323,7.754809685131534,6.029809685131534,1
2024-01-11 16:05:00,473.95,1.72,1.72,1.72,1.72,5.0,O:SPY240125C00480000,2024-01-25,1.715,1.725,0.03652016742770167,0.27937130718220704,7.487732212026799,5.762732212026799,3
2024-01-11 16:06:00,473.98,1.72,1.72,1.72,1.72,5.0,O:SPY240125C00480000,2024-01-25,1.715,1.725,0.03651826484018265,0.27120689818076804,7.211268788304665,5.486268788304665,3
2024-01-11 16:11:00,473.9,1.68,1.68,1.68,1.68,5.0,O:SPY240125C00480000,2024-01-25,1.675,1.685,0.03650875190258752,0.2628048348426546,6.8803403383201385,5.195340338320138,5
2024-01-11 16:12:00,473.79,1.68,1.68,1.68,1.68,5.0,O:SPY240125C00480000,2024-01-25,1.675,1.685,0.03650684931506849,0.2547482677688879,6.55159103857244,4.866591038572439,1
2024-01-11 16:13:00,473.1588,1.68,1.68,1.68,1.68,5.0,O:SPY240125C00480000,2024-01-25,1.675,1.685,0.03650494672754947,0.2629125028052093,6.58270218129482,4.89770218129482,5
2024-01-11 16:20:00,473.02,1.49,1.49,1.46,1.48,11.0,O:SPY240125C00480000,2024-01-25,1.48,1.49,0.03649162861491628,0.25482096981926583,6.243958724143454,4.7539587241434536,3
2024-01-11 16:21:00,472.925,1.49,1.49,1.46,1.48,11.0,O:SPY240125C00480000,2024-01-25,1.48,1.49,0.03648972602739726,0.2469237318280784,5.93257158140338,4.44257158140338,3
2024-01-11 16:22:00,473.015,1.49,1.49,1.46,1.48,11.0,O:SPY240125C00480000,2024-01-25,1.48,1.49,0.036487823439878234,0.2413266489054382,5.773549440724622,4.283549440724622,1
2024-01-11 16:38:00,472.83,1.4,1.4,1.4,1.4,1.0,O:SPY240125C00480000,2024-01-25,1.395,1.405,0.03645738203957382,0.2343097548811689,5.457167208178788,4.052167208178788,4
2024-01-11 16:39:00,472.51,1.4,1.4,1.4,1.4,1.0,O:SPY240125C00480000,2024-01-25,1.395,1.405,0.036455479452054795,0.22983208817988207,5.183434376149592,3.7784343761495913,2
2024-01-11 16:40:00,472.6801,1.33,1.33,1.33,1.33,1.0,O:SPY240125C00480000,2024-01-25,1.325,1.335,0.03645357686453577,0.22731967227576866,5.160777692138652,3.8257776921386517,3
2024-01-11 16:41:00,472.83,1.33,1.33,1.33,1.33,1.0,O:SPY240125C00480000,2024-01-25,1.325,1.335,0.036451674277016746,0.22378736051973422,5.095805202760005,3.7608052027600047,3
2024-01-11 16:48:00,473.04,1.49,1.49,1.49,1.49,1.0,O:SPY240125C00480000,2024-01-25,1.485,1.495,0.03643835616438356,0.22183833324303026,5.106404793773265,3.611404793773265,4
2024-01-11 16:49:00,473.345,1.49,1.49,1.49,1.49,1.0,O:SPY240125C00480000,2024-01-25,1.485,1.495,0.036436453576864536,0.2229698411411756,5.260866589034094,3.7658665890340943,4
2024-01-11 16:50:00,473.31,1.49,1.49,1.49,1.49,1.0,O:SPY240125C00480000,2024-01-25,1.485,1.495,0.03643455098934551,0.21605582990323344,5.009432478447138,3.514432478447138,5
2024-01-11 16:54:00,472.721,1.34,1.34,1.34,1.34,2.0,O:SPY240125C00480000,2024-01-25,1.335,1.345,0.036426940639269406,0.22732451408355464,5.1733280401520005,3.828328040152001,5
2024-01-11 16:55:00,472.737,1.34,1.34,1.34,1.34,2.0,O:SPY240125C00480000,2024-01-25,1.335,1.345,0.03642503805175038,0.2207435759587387,4.954541004156852,3.609541004156852,2
2024-01-11 16:56:00,472.64,1.34,1.34,1.34,1.34,2.0,O:SPY240125C00480000,2024-01-25,1.335,1.345,0.03642313546423136,0.21394921639208309,4.688024984668203,3.3430249846682036,2
2024-01-11 17:03:00,473.035,1.44,1.44,1.44,1.44,2.0,O:SPY240125C00480000,2024-01-25,1.435,1.445,0.03640981735159817,0.22044324375885113,5.053716723319582,3.6087167233195814,1
2024-01-11 17:04:00,473.0999,1.44,1.44,1.44,1.44,2.0,O:SPY240125C00480000,2024-01-25,1.435,1.445,0.03640791476407915,0.21429006116395363,4.867354124134636,3.4223541241346354,5
2024-01-11 17:05:00,473.204,1.44,1.44,1.44,1.44,2.0,O:SPY240125C00480000,2024-01-25,1.435,1.445,0.03640601217656012,0.20884640533489357,4.7200100856816505,3.27501008568165,3
2024-01-11 17:23:00,473.27,1.48,1.48,1.48,1.48,10.0,O:SPY240125C00480000,2024-01-25,1.475,1.485,0.03637176560121766,0.20291448903016068,4.538907030081816,3.053907030081816,5
2024-01-11 17:24:00,473.3601,1.48,1.48,1.48,1.48,10.0,O:SPY240125C00480000,2024-01-25,1.475,1.485,0.03636986301369863,0.1974290164457981,4.385306273036747,2.9003062730367466,3
2024-01-11 17:25:00,473.336,1.48,1.48,1.48,1.48,10.0,O:SPY240125C00480000,2024-01-25,1.475,1.485,0.0363679604261796,0.19131276825980376,4.169053951973041,2.6840539519730404,4
2024-01-11 18:11:00,474.66,1.81,1.81,1.81,1.81,30.0,O:SPY240125C00480000,2024-01-25,1.805,1.815,0.03628044140030441,0.28419044900526086,7.927220526614718,6.112220526614719,5
2024-01-11 18:12:00,474.6795,1.81,1.81,1.81,1.81,30.0,O:SPY240125C00480000,2024-01-25,1.805,1.815,0.03627853881278539,0.2754833877740299,7.62612043202796,5.811120432027961,4
2024-01-11 18:13:00,474.76,1.81,1.81,1.81,1.81,30.0,O:SPY240125C00480000,2024-01-25,1.805,1.815,0.03627663622526636,0.26695163468520067,7.3575853086529435,5.542585308652944,2
2024-01-11 18:14:00,474.75,1.82,1.82,1.82,1.82,20.0,O:SPY240125C00480000,2024-01-25,1.815,1.825,0.03627473363774734,0.2589555535421556,7.069639506926279,5.244639506926279,2
2024-01-11 18:15:00,474.875,1.82,1.82,1.82,1.82,20.0,O:SPY240125C00480000,2024-01-25,1.815,1.825,0.03627283105022831,0.2511357474272029,6.845420920756283,5.020420920756282,1
2024-01-11 18:16:00,474.82,1.82,1.82,1.82,1.82,20.0,O:SPY240125C00480000,2024-01-25,1.815,1.825,0.03627092846270928,0.24410555959377203,6.573260428514288,4.748260428514288,5
2024-01-11 18:46:00,474.9,1.85,1.85,1.84,1.84,102.0,O:SPY240125C00480000,2024-01-25,1.84,1.85,0.03621385083713851,0.23656230341357304,6.3335688089062785,4.483568808906279,4
2024-01-11 18:47:00,474.7901,1.85,1.85,1.84,1.84,102.0,O:SPY240125C00480000,2024-01-25,1.84,1.85,0.036211948249619486,0.23082157027250563,6.085314499987106,4.235314499987107,3
2024-01-11 18:48:00,474.94,1.85,1.85,1.84,1.84,102.0,O:SPY240125C00480000,2024-01-25,1.84,1.85,0.036210045662100454,0.2242548617125867,5.915944745689615,4.065944745689615,2
2024-01-11 18:52:00,475.05,1.87,1.87,1.87,1.87,100.0,O:SPY240125C00480000,2024-01-25,1.865,1.875,0.036202435312024356,0.21748083663588988,5.722122407292204,3.847122407292204,2
2024-01-11 18:53:00,475.34,1.87,1.87,1.87,1.87,100.0,O:SPY240125C00480000,2024-01-25,1.865,1.875,0.036200532724505324,0.21399793820062882,5.719414109305973,3.8444141093059727,3
2024-01-11 18:54:00,475.19,1.95,1.95,1.95,1.95,1.0,O:SPY240125C00480000,2024-01-25,1.945,1.955,0.0361986301369863,0.21040723120917607,5.5305300042685985,3.5755300042685985,4
2024-01-11 18:55:00,475.52,1.95,1.95,1.95,1.95,1.0,O:SPY240125C00480000,2024-01-25,1.945,1.955,0.036196727549467275,0.2084771023145941,5.599194826347485,3.6441948263474853,4
2024-01-11 18:57:00,475.7402,2.11,2.11,2.11,2.11,50.0,O:SPY240125C00480000,2024-01-25,2.105,2.115,0.036192922374429226,0.2033428328835164,5.509549009036107,3.3945490090361066,5
2024-01-11 18:58:00,475.78,2.11,2.11,2.11,2.11,50.0,O:SPY240125C00480000,2024-01-25,2.105,2.115,0.036191019786910195,0.19716458394523378,5.3075623583917775,3.1925623583917773,5
2024-01-11 18:59:00,475.7588,2.11,2.11,2.11,2.11,50.0,O:SPY240125C00480000,2024-01-25,2.105,2.115,0.03618911719939117,0.19175749102128486,5.1076119753379885,2.9926119753379883,1
2024-01-11 19:07:00,475.66,2.01,2.01,2.01,2.01,50.0,O:SPY240125C00480000,2024-01-25,2.005,2.015,0.03617389649923897,0.1878932709219484,4.92926171328503,2.9142617132850295,2
2024-01-11 19:08:00,475.455,2.01,2.01,2.01,2.01,50.0,O:SPY240125C00480000,2024-01-25,2.005,2.015,0.03617199391171994,0.18712933969919812,4.818621601060613,2.803621601060613,5
2024-01-11 19:09:00,475.36,2.01,2.01,2.01,2.01,50.0,O:SPY240125C00480000,2024-01-25,2.005,2.015,0.03617009132420091,0.1827729996217783,4.627685336082294,2.612685336082294,4
2024-01-11 19:16:00,475.87,2.14,2.14,2.14,2.14,100.0,O:SPY240125C00480000,2024-01-25,2.135,2.145,0.03615677321156773,0.19251849725752287,5.177670415138067,3.032670415138067,3
2024-01-11 19:17:00,475.94,2.14,2.14,2.14,2.14,100.0,O:SPY240125C00480000,2024-01-25,2.135,2.145,0.03615487062404871,0.18654767179769477,4.995811967020359,2.8508119670203587,4
2024-01-11 19:18:00,475.905,2.14,2.14,2.14,2.14,100.0,O:SPY240125C00480000,2024-01-25,2.135,2.145,0.03615296803652968,0.18151788357266135,4.803734808668281,2.658734808668281,2
2024-01-11 19:25:00,475.7,2.07,2.07,2.07,2.07,25.0,O:SPY240125C00480000,2024-01-25,2.065,2.075,0.0361396499238965,0.18101938441898063,4.700921015056792,2.625921015056792,4
2024-01-11 19:26:00,475.7797,2.07,2.07,2.07,2.07,25.0,O:SPY240125C00480000,2024-01-25,2.065,2.075,0.03613774733637747,0.17549001184362156,4.539140020493733,2.4641400204937325,1
2024-01-11 19:27:00,475.78,2.07,2.07,2.07,2.07,25.0,O:SPY240125C00480000,2024-01-25,2.065,2.075,0.03613584474885845,0.17021693506492544,4.354296774514182,2.279296774514182,2
2024-01-11 19:28:00,475.93,2.14,2.14,2.14,2.14,25.0,O:SPY240125C00480000,2024-01-25,2.135,2.145,0.03613394216133942,0.16579697105826036,4.259850871987027,2.1148508719870267,3
2024-01-11 19:29:00,476.1,2.14,2.14,2.14,2.14,25.0,O:SPY240125C00480000,2024-01-25,2.135,2.145,0.0361320395738204,0.16177743471570158,4.187577572101105,2.0425775721011052,1
2024-01-11 19:30:00,476.28,2.23,2.24,2.23,2.24,200.0,O:SPY240125C00480000,2024-01-25,2.23,2.24,0.03613013698630137,0.15796264040636634,4.126697851493219,1.886697851493219,2
2024-01-11 19:31:00,476.195,2.23,2.24,2.23,2.24,200.0,O:SPY240125C00480000,2024-01-25,2.23,2.24,0.03612823439878234,0.15496149784083763,3.986668830022353,1.7466688300223527,3
2024-01-11 19:43:00,476.18,2.24,2.24,2.24,2.24,50.0,O:SPY240125C00480000,2024-01-25,2.235,2.245,0.036105403348554034,0.1505943844693625,3.826001421613711,1.5810014216137107,1
2024-01-11 19:44:00,476.0701,2.24,2.24,2.24,2.24,50.0,O:SPY240125C00480000,2024-01-25,2.235,2.245,0.03610350076103501,0.14822076912733792,3.699273625528889,1.4542736255288888,1
2024-01-11 19:45:00,476.205,2.24,2.24,2.24,2.24,50.0,O:SPY240125C00480000,2024-01-25,2.235,2.245,0.036101598173515985,0.1443853963715757,3.618859944012655,1.373859944012655,2
2024-01-11 19:46:00,476.34,2.27,2.27,2.27,2.27,40.0,O:SPY240125C00480000,2024-01-25,2.265,2.275,0.03609969558599695,0.14059772642818547,3.5401644987435645,1.2651644987435646,5
2024-01-11 19:47:00,476.1497,2.27,2.27,2.27,2.27,40.0,O:SPY240125C00480000,2024-01-25,2.265,2.275,0.03609779299847793,0.14171874555516498,3.503897946231234,1.2288979462312342,1
2024-01-11 19:48:00,476.085,2.27,2.27,2.27,2.27,40.0,O:SPY240125C00480000,2024-01-25,2.265,2.275,0.036095890410958904,0.13831529178419089,3.3603607256652595,1.0853607256652595,1
2024-01-11 19:49:00,476.3,2.33,2.33,2.33,2.33,1.0,O:SPY240125C00480000,2024-01-25,2.325,2.335,0.03609398782343988,0.13718637037782164,3.40503119332476,1.07003119332476,3
2024-01-11 19:50:00,476.47,2.33,2.33,2.33,2.33,1.0,O:SPY240125C00480000,2024-01-25,2.325,2.335,0.036092085235920855,0.13446834458835483,3.377345266806941,1.042345266806941,4
2024-01-11 19:51:00,476.45,2.33,2.33,2.33,2.33,1.0,O:SPY240125C00480000,2024-01-25,2.325,2.335,0.036090182648401824,0.13079449068274285,3.241300460675717,0.906300460675717,2
2024-01-11 19:53:00,476.5499,2.39,2.39,2.39,2.39,10.0,O:SPY240125C00480000,2024-01-25,2.385,2.395,0.036086377473363775,0.1270226321343697,3.149035002754715,0.7540350027547151,2
2024-01-11 19:54:00,476.585,2.39,2.39,2.39,2.39,10.0,O:SPY240125C00480000,2024-01-25,2.385,2.395,0.03608447488584475,0.12310620156489023,3.0264676528192638,0.6314676528192638,5
2024-01-11 19:55:00,476.82,2.36,2.36,2.36,2.36,2.0,O:SPY240125C00480000,2024-01-25,2.355,2.365,0.036082572298325725,0.12293926457207455,3.11321852145619,0.7482185214561898,5
2024-01-11 19:56:00,476.805,2.45,2.45,2.45,2.45,1.0,O:SPY240125C00480000,2024-01-25,2.445,2.455,0.036080669710806694,0.11973715939846138,2.9953537410880813,0.5403537410880812,2
2024-01-11 19:57:00,476.85,2.45,2.45,2.45,2.45,1.0,O:SPY240125C00480000,2024-01-25,2.445,2.455,0.03607876712328767,0.11603655216366608,2.884005438951391,0.42900543895139087,5
2024-01-11 20:00:00,476.655,2.32,2.32,2.32,2.32,20.0,O:SPY240125C00480000,2024-01-25,2.315,2.325,0.036073059360730596,0.11935279153577696,2.9227100049004378,0.5977100049004376,3
2024-01-11 20:01:00,476.445,2.32,2.32,2.32,2.32,20.0,O:SPY240125C00480000,2024-01-25,2.315,2.325,0.036071156773211564,0.12237470464929157,2.946027765418819,0.6210277654188188,2
2024-01-11 20:02:00,476.31,2.32,2.32,2.32,2.32,20.0,O:SPY240125C00480000,2024-01-25,2.315,2.325,0.03606925418569254,0.1213037058528229,2.8573904937163377,0.5323904937163375,5
2024-01-11 20:03:00,476.3002,2.26,2.26,2.26,2.26,50.0,O:SPY240125C00480000,2024-01-25,2.255,2.265,0.036067351598173515,0.11760797162022965,2.726606539312229,0.46160653931222884,2
2024-01-11 20:04:00,476.3199,2.26,2.26,2.26,2.26,50.0,O:SPY240125C00480000,2024-01-25,2.255,2.265,0.03606544901065449,0.11396477099188941,2.609082964258306,0.34408296425830587,4
2024-01-11 20:05:00,476.2,2.26,2.26,2.26,2.26,50.0,O:SPY240125C00480000,2024-01-25,2.255,2.265,0.036063546423135466,0.11248652926790985,2.514409419633779,0.24940941963377883,1
2024-01-11 20:07:00,476.19,2.17,2.17,2.17,2.17,50.0,O:SPY240125C00480000,2024-01-25,2.165,2.175,0.03605974124809741,0.10902639552927293,2.393196827629424,0.21819682762942438,2
2024-01-11 20:08:00,476.01,2.17,2.17,2.17,2.17,50.0,O:SPY240125C00480000,2024-01-25,2.165,2.175,0.036057838660578385,0.10970946032963622,2.3517885708896813,0.17678857088968147,1
2024-01-11 20:09:00,476.05,2.17,2.17,2.17,2.17,50.0,O:SPY240125C00480000,2024-01-25,2.165,2.175,0.03605593607305936,0.10656887927752318,2.260320794808564,0.08532079480856414,5
2024-01-11 20:56:00,476.19,2.25,2.25,2.25,2.25,100.0,O:SPY240125C00480000,2024-01-25,2.245,2.255,0.035966514459665144,0.10580129121123868,2.2794971114766156,0.024497111476615707,1
2024-01-11 20:57:00,476.41,2.25,2.25,2.25,2.25,100.0,O:SPY240125C00480000,2024-01-25,2.245,2.255,0.03596461187214612,0.10814698268041496,2.4384010824781512,0.18340108247815134,2
2024-01-11 20:58:00,476.59,2.25,2.25,2.25,2.25,100.0,O:SPY240125C00480000,2024-01-25,2.245,2.255,0.035962709284627095,0.10794829155324495,2.498285097958984,0.24328509795898423,4
2024-01-12 14:29:00,477.85,3.09,3.12,3.04,3.12,66.0,O:SPY240126C00480000,2024-01-26,3.1,3.11,0.03670281582952816,0.22297106956678142,7.210515248520238,4.100515248520239,5
2024-01-12 14:30:00,477.94,3.09,3.12,3.04,3.12,66.0,O:SPY240126C00480000,2024-01-26,3.1,3.11,0.03670091324200913,0.21606617642989295,7.001126975226526,3.8911269752265265,2
2024-01-12 14:31:00,478.0,3.19,3.24,3.19,3.22,10.0,O:SPY240126C00480000,2024-01-26,3.2,3.21,0.036699010654490105,0.20947537504082991,6.789048408770327,3.579048408770327,5
2024-01-12 14:32:00,477.8213,3.17,3.2,3.1,3.1,69.0,O:SPY240126C00480000,2024-01-26,3.13,3.14,0.03669710806697108,0.20779668042503396,6.6440770592508045,3.5040770592508044,3
2024-01-12 14:33:00,477.88,3.13,3.2,3.13,3.2,111.0,O:SPY240126C00480000,2024-01-26,3.16,3.17,0.036695205479452056,0.20138911564381218,6.438089286057561,3.2680892860575614,1
2024-01-12 14:34:00,477.9714,3.15,3.19,3.11,3.19,98.0,O:SPY240126C00480000,2024-01-26,3.165,3.175,0.03669330289193303,0.19514928715984287,6.25341908585213,3.07841908585213,3
2024-01-12 14:35:00,477.94,3.21,3.21,3.16,3.16,26.0,O:SPY240126C00480000,2024-01-26,3.18,3.19,0.036691400304414,0.1899628006847339,6.049912857653396,2.8599128576533963,2
2024-01-12 14:36:00,478.21,3.19,3.26,3.19,3.26,42.0,O:SPY240126C00480000,2024-01-26,3.22,3.23,0.036689497716894975,0.18667615092622797,6.056127408997014,2.826127408997014,4
2024-01-12 14:37:00,478.24,3.36,3.36,3.3,3.3,108.0,O:SPY240126C00480000,2024-01-26,3.325,3.335,0.03668759512937595,0.18111578936641096,5.867437056729813,2.5324370567298127,5
2024-01-12 14:38:00,478.3113,3.37,3.39,3.36,3.39,86.0,O:SPY240126C00480000,2024-01-26,3.375,3.385,0.036685692541856926,0.17550946362795317,5.696435982618539,2.311435982618539,1
2024-01-12 14:39:00,478.355,3.4,3.44,3.4,3.42,19.0,O:SPY240126C00480000,2024-01-26,3.405,3.415,0.0366837899543379,0.17018090035826677,5.522595713409601,2.1075957134096006,5
2024-01-12 14:40:00,478.46,3.41,3.44,3.4,3.44,7.0,O:SPY240126C00480000,2024-01-26,3.42,3.43,0.03668188736681887,0.16494878056768084,5.381045684735284,1.9510456847352837,2
2024-01-12 14:41:00,478.33,3.43,3.48,3.43,3.43,50.0,O:SPY240126C00480000,2024-01-26,3.425,3.435,0.036679984779299846,0.16336915168825208,5.262428554372065,1.8274285543720645,5
2024-01-12 14:42:00,478.325,3.37,3.37,3.32,3.36,47.0,O:SPY240126C00480000,2024-01-26,3.36,3.37,0.03667808219178082,0.15874224173351262,5.091468720265766,1.721468720265766,1
2024-01-12 14:43:00,478.405,3.38,3.4,3.36,3.4,7.0,O:SPY240126C00480000,2024-01-26,3.385,3.395,0.0366761796042618,0.1538384938455594,4.9500009760628245,1.5550009760628245,2
2024-01-12 14:44:00,478.3796,3.48,3.48,3.41,3.41,45.0,O:SPY240126C00480000,2024-01-26,3.44,3.45,0.03667427701674277,0.1497700624855488,4.789926074601368,1.339926074601368,5
2024-01-12 14:45:00,478.425,3.44,3.45,3.4,3.4,6.0,O:SPY240126C00480000,2024-01-26,3.415,3.425,0.03667237442922375,0.1451434027293998,4.64243467283535,1.21743467283535,4
2024-01-12 14:46:00,478.43,3.42,3.43,3.4,3.43,12.0,O:SPY240126C00480000,2024-01-26,3.42,3.43,0.036670471841704716,0.14090560016143122,4.490382771017636,1.0603827710176357,2
2024-01-12 14:47:00,478.44,3.46,3.5,3.45,3.5,240.0,O:SPY240126C00480000,2024-01-26,3.475,3.485,0.03666856925418569,0.1367301445116604,4.342952210252264,0.8579522102522641,2
2024-01-12 14:48:00,478.3903,3.46,3.46,3.45,3.45,3.0,O:SPY240126C00480000,2024-01-26,3.45,3.46,0.03666666666666667,0.13349677705687507,4.202391663623388,0.7423916636233878,4
2024-01-12 14:49:00,478.095,3.34,3.35,3.29,3.29,90.0,O:SPY240126C00480000,2024-01-26,3.31,3.32,0.03666476407914764,0.1403861986594091,4.317955330742052,0.9979553307420521,3
2024-01-12 14:50:00,478.22,3.28,3.32,3.28,3.32,7.0,O:SPY240126C00480000,2024-01-26,3.295,3.305,0.03666286149162862,0.13694965106619553,4.249807163068738,0.9448071630687376,1
2024-01-12 14:51:00,478.22,3.32,3.32,3.3,3.3,11.0,O:SPY240126C00480000,2024-01-26,3.305,3.315,0.036660958904109586,0.1327993131930136,4.0990959305313766,0.7840959305313766,3
2024-01-12 14:52:00,478.26,3.32,3.32,3.3,3.3,11.0,O:SPY240126C00480000,2024-01-26,3.305,3.315,0.03665905631659056,0.12869053864005175,3.9680400449310014,0.6530400449310014,5
2024-01-12 14:53:00,477.91,3.29,3.29,3.17,3.17,44.0,O:SPY240126C00480000,2024-01-26,3.225,3.235,0.03665715372907154,0.13869336877228716,4.173113923815009,0.9381139238150094,4
2024-01-12 14:54:00,477.96,3.19,3.23,3.19,3.2,72.0,O:SPY240126C00480000,2024-01-26,3.19,3.2,0.03665525114155251,0.13456460748363722,4.045945346783242,0.8459453467832416,3
2024-01-12 14:55:00,477.975,3.17,3.17,3.16,3.16,3.0,O:SPY240126C00480000,2024-01-26,3.16,3.17,0.03665334855403349,0.13039357066170218,3.901699600769973,0.7316996007699732,2
2024-01-12 14:56:00,477.85,3.23,3.23,3.15,3.15,9.0,O:SPY240126C00480000,2024-01-26,3.185,3.195,0.036651445966514457,0.1281787726148425,3.766522415836164,0.571522415836164,5
2024-01-12 14:57:00,477.7,3.07,3.07,3.07,3.07,15.0,O:SPY240126C00480000,2024-01-26,3.065,3.075,0.03664954337899543,0.12654998499033396,3.642484606622247,0.567484606622247,5
2024-01-12 14:58:00,477.5689,3.0,3.0,3.0,3.0,15.0,O:SPY240126C00480000,2024-01-26,2.995,3.005,0.03664764079147641,0.12420769142868891,3.502014259053027,0.4970142590530271,3
2024-01-12 14:59:00,477.12,2.94,2.94,2.89,2.89,10.0,O:SPY240126C00480000,2024-01-26,2.91,2.92,0.03664573820395738,0.13890857215922717,3.837819644453077,0.9178196444530773,3
2024-01-12 15:00:00,476.805,2.8,2.8,2.63,2.63,18.0,O:SPY240126C00480000,2024-01-26,2.71,2.72,0.03664383561643836,0.14153598326734398,3.799935594011572,1.0799355940115718,4
2024-01-12 15:01:00,476.62,2.71,2.71,2.63,2.63,7.0,O:SPY240126C00480000,2024-01-26,2.665,2.675,0.036641933028919334,0.13864265389480837,3.621476211807618,0.9464762118076182,1
2024-01-12 15:02:00,476.43,2.57,2.59,2.51,2.53,26.0,O:SPY240126C00480000,2024-01-26,2.545,2.555,0.0366400304414003,0.13580651941072008,3.4450289693439515,0.8900289693439514,3
2024-01-12 15:03:00,476.7,2.56,2.63,2.56,2.63,54.0,O:SPY240126C00480000,2024-01-26,2.59,2.6,0.03663812785388128,0.14260975290319153,3.794414155539812,1.1944141555398118,3
2024-01-12 15:04:00,476.65,2.66,2.66,2.64,2.65,20.0,O:SPY240126C00480000,2024-01-26,2.65,2.66,0.03663622526636225,0.13818717128848784,3.6171432832628057,0.9571432832628055,2
2024-01-12 15:05:00,476.85,2.63,2.7,2.63,2.7,7.0,O:SPY240126C00480000,2024-01-26,2.66,2.67,0.03663432267884323,0.13985221219315294,3.758010226126686,1.088010226126686,5
2024-01-12 15:06:00,477.05,2.72,2.77,2.72,2.75,28.0,O:SPY240126C00480000,2024-01-26,2.73,2.74,0.036632420091324204,0.1407103388740294,3.8717836454588905,1.1317836454588903,1
2024-01-12 15:07:00,477.36,2.76,2.88,2.74,2.88,53.0,O:SPY240126C00480000,2024-01-26,2.815,2.825,0.03663051750380517,0.14633436192545662,4.20523456422427,1.3802345642242697,2
2024-01-12 15:08:00,477.2898,2.9,2.94,2.88,2.88,47.0,O:SPY240126C00480000,2024-01-26,2.885,2.895,0.03662861491628615,0.14221249325903218,4.026952509038125,1.131952509038125,4
2024-01-12 15:09:00,477.28,2.88,2.88,2.84,2.84,19.0,O:SPY240126C00480000,2024-01-26,2.855,2.865,0.03662671232876712,0.1378028480103133,3.8646602246559496,0.9996602246559494,4
2024-01-12 15:10:00,477.31,2.87,2.88,2.87,2.88,24.0,O:SPY240126C00480000,2024-01-26,2.87,2.88,0.0366248097412481,0.13365612449517983,3.7288703494450033,0.8488703494450034,3
